conn_in	conn_out	dns_in_distinct	ssh_in
35920.0	17724.0	52.0	1914.0
36736.0	18298.0	52.0	2011.0
36966.0	19416.0	48.0	2130.0
37499.0	20026.0	41.0	2086.0
39416.0	20706.0	39.0	2023.0
41336.0	21153.0	38.0	2761.0
41433.0	20670.0	29.0	3071.0
41233.0	20685.0	26.0	2949.0
41018.0	19696.0	27.0	2992.0
40918.0	18711.0	27.0	3100.0
39488.0	18709.0	24.0	3135.0
39325.0	17968.0	24.0	2776.0
38931.0	17942.0	26.0	2703.0
39318.0	18087.0	26.0	3172.0
39452.0	17332.0	24.0	3318.0
39230.0	18004.0	23.0	3186.0
38243.0	17830.0	24.0	2987.0
38026.0	17684.0	24.0	2669.0
39137.0	18389.0	23.0	2752.0
38565.0	17964.0	18.0	2427.0
38069.0	18756.0	22.0	2011.0
38716.0	18501.0	24.0	2157.0
39235.0	18143.0	23.0	2181.0
46863.0	23212.0	22.0	2198.0
49588.0	22537.0	20.0	2209.0
50179.0	22716.0	22.0	2312.0
50288.0	22545.0	20.0	2455.0
49558.0	22563.0	19.0	2419.0
49779.0	23459.0	23.0	2501.0
44427.0	18336.0	24.0	2480.0
41883.0	18965.0	26.0	2045.0
41372.0	18594.0	25.0	1815.0
42011.0	18564.0	24.0	1689.0
54803.0	18721.0	24.0	1564.0
54418.0	17679.0	25.0	1796.0
50729.0	18344.0	24.0	1700.0
49846.0	17982.0	22.0	1893.0
50392.0	18275.0	24.0	2084.0
50248.0	18277.0	30.0	2474.0
37645.0	17857.0	32.0	2605.0
38416.0	18659.0	35.0	2606.0
38964.0	18070.0	38.0	2720.0
39367.0	17926.0	37.0	3064.0
39134.0	18164.0	36.0	2992.0
38470.0	17335.0	31.0	2693.0
39108.0	17726.0	31.0	2667.0
38719.0	17079.0	26.0	2570.0
40121.0	17184.0	25.0	2677.0
40170.0	17692.0	30.0	2346.0
39813.0	16901.0	30.0	2349.0
40317.0	17769.0	30.0	2354.0
39051.0	17252.0	30.0	2316.0
38773.0	17258.0	30.0	2152.0
38692.0	17527.0	26.0	1923.0
37349.0	16565.0	23.0	1782.0
38001.0	17434.0	23.0	1688.0
37612.0	17184.0	22.0	1662.0
37582.0	16926.0	21.0	1653.0
40002.0	17314.0	19.0	3792.0
48063.0	20955.0	20.0	5104.0
52923.0	21805.0	19.0	5532.0
53050.0	21511.0	19.0	6342.0
53320.0	20993.0	20.0	6880.0
54027.0	21462.0	19.0	7384.0
53368.0	21190.0	22.0	6888.0
47612.0	16934.0	24.0	6519.0
45421.0	16742.0	26.0	7226.0
44852.0	16347.0	24.0	6847.0
45166.0	16760.0	30.0	6856.0
45999.0	17161.0	31.0	6879.0
44894.0	16514.0	32.0	6528.0
41246.0	16984.0	30.0	6247.0
39754.0	16728.0	27.0	5775.0
39556.0	16666.0	26.0	5684.0
39420.0	16861.0	22.0	5557.0
38323.0	16077.0	20.0	5136.0
37562.0	16549.0	20.0	4172.0
37752.0	16537.0	20.0	4001.0
36438.0	15748.0	20.0	3711.0
36865.0	16243.0	21.0	3669.0
36250.0	16001.0	23.0	3325.0
36427.0	16017.0	26.0	3424.0
36722.0	16477.0	28.0	3376.0
37403.0	15904.0	34.0	3161.0
38250.0	16766.0	36.0	2975.0
37998.0	16777.0	38.0	2965.0
37790.0	16431.0	37.0	3128.0
37729.0	16972.0	36.0	3209.0
37310.0	16750.0	35.0	3077.0
37534.0	17050.0	31.0	2895.0
37246.0	17197.0	27.0	2791.0
36930.0	17123.0	24.0	2657.0
37605.0	17621.0	22.0	2773.0
37527.0	17480.0	22.0	2642.0
37551.0	17077.0	25.0	2726.0
44712.0	21988.0	24.0	2749.0
41810.0	20726.0	45.0	2710.0
42148.0	21012.0	48.0	2494.0
41299.0	20360.0	43.0	2047.0
41309.0	20367.0	47.0	2009.0
41228.0	20957.0	47.0	2186.0
36633.0	17582.0	46.0	2587.0
34666.0	17101.0	45.0	2726.0
34033.0	16847.0	44.0	2827.0
35313.0	18376.0	41.0	3511.0
35801.0	17784.0	38.0	3167.0
36295.0	17923.0	47.0	3126.0
32368.0	18441.0	50.0	2828.0
30954.0	18384.0	51.0	2616.0
31365.0	18125.0	52.0	2550.0
30646.0	17732.0	52.0	1860.0
30855.0	18510.0	49.0	1978.0
30204.0	17667.0	48.0	1834.0
30818.0	17585.0	49.0	1837.0
31482.0	18175.0	47.0	1997.0
32108.0	18254.0	47.0	2259.0
32504.0	17837.0	46.0	2460.0
31673.0	17631.0	53.0	2246.0
32143.0	18314.0	45.0	2260.0
32527.0	17340.0	40.0	2027.0
31922.0	17106.0	38.0	1855.0
31659.0	17559.0	32.0	1536.0
30987.0	17317.0	31.0	1297.0
31211.0	17023.0	24.0	1276.0
30735.0	16950.0	22.0	1305.0
30588.0	17621.0	21.0	1311.0
30549.0	16997.0	21.0	1303.0
29925.0	17377.0	20.0	1317.0
29927.0	17857.0	21.0	1307.0
29559.0	17192.0	20.0	1330.0
29368.0	17028.0	21.0	1289.0
36396.0	20249.0	20.0	1297.0
39856.0	20369.0	19.0	1286.0
40216.0	19728.0	20.0	1263.0
40535.0	19853.0	19.0	1287.0
42486.0	20417.0	20.0	1361.0
43165.0	20274.0	22.0	1354.0
38703.0	17310.0	23.0	1305.0
36115.0	17416.0	25.0	1279.0
35833.0	17053.0	24.0	1289.0
35286.0	16813.0	26.0	1295.0
33465.0	17435.0	25.0	1245.0
33280.0	16795.0	22.0	1238.0
29565.0	16743.0	23.0	1465.0
28344.0	16982.0	23.0	1452.0
28609.0	16549.0	24.0	1455.0
28841.0	16704.0	27.0	1428.0
28956.0	16458.0	28.0	1375.0
30578.0	16805.0	29.0	2283.0
31815.0	16750.0	27.0	2879.0
34021.0	17222.0	29.0	4011.0
34812.0	17878.0	28.0	4464.0
35452.0	17731.0	21.0	4526.0
36284.0	17748.0	20.0	5599.0
35402.0	17916.0	17.0	5554.0
35751.0	17555.0	18.0	5265.0
34176.0	17306.0	16.0	4295.0
33876.0	17656.0	15.0	4260.0
34068.0	16853.0	18.0	4780.0
33260.0	16706.0	20.0	3942.0
33480.0	17250.0	19.0	3660.0
34275.0	16943.0	20.0	3364.0
34690.0	16913.0	21.0	3427.0
34625.0	17184.0	21.0	3321.0
34804.0	17245.0	18.0	3265.0
35369.0	17480.0	17.0	3319.0
34717.0	17318.0	19.0	3344.0
40917.0	20722.0	23.0	3281.0
44034.0	20617.0	21.0	3355.0
44433.0	20395.0	20.0	3632.0
43316.0	20806.0	18.0	3068.0
42543.0	20204.0	18.0	2762.0
42150.0	20326.0	17.0	2270.0
40337.0	17551.0	15.0	2083.0
37572.0	17114.0	14.0	1798.0
45065.0	16943.0	18.0	1299.0
61195.0	17427.0	18.0	1495.0
75027.0	17355.0	18.0	1539.0
74749.0	17287.0	18.0	1655.0
67918.0	17266.0	17.0	1746.0
66934.0	17141.0	19.0	1952.0
58635.0	17360.0	16.0	1807.0
43183.0	17017.0	16.0	2206.0
29508.0	17019.0	19.0	2296.0
29910.0	17139.0	19.0	2189.0
30729.0	17193.0	21.0	2277.0
30514.0	17194.0	23.0	2016.0
30786.0	17149.0	21.0	2362.0
30474.0	17223.0	27.0	2157.0
29950.0	16931.0	26.0	1996.0
30920.0	16887.0	28.0	2580.0
31326.0	16999.0	24.0	2406.0
31536.0	17041.0	25.0	2413.0
30548.0	16550.0	24.0	2026.0
30224.0	16902.0	21.0	1643.0
30565.0	17344.0	22.0	1659.0
29477.0	17059.0	25.0	868.0
29673.0	17177.0	28.0	762.0
29406.0	17389.0	25.0	677.0
30506.0	18016.0	25.0	638.0
30904.0	18117.0	24.0	543.0
30855.0	18102.0	31.0	477.0
31286.0	18068.0	29.0	943.0
38406.0	20608.0	29.0	1040.0
42942.0	21635.0	32.0	1450.0
43372.0	20750.0	32.0	2061.0
44564.0	20553.0	33.0	2240.0
45567.0	21008.0	21.0	2294.0
45821.0	20818.0	22.0	2307.0
41429.0	17958.0	23.0	2315.0
38830.0	17510.0	22.0	2406.0
38971.0	17552.0	21.0	2427.0
37728.0	17299.0	19.0	2640.0
37157.0	17468.0	21.0	2793.0
36446.0	17725.0	22.0	2571.0
32048.0	17082.0	23.0	2595.0
30269.0	16791.0	20.0	2654.0
29517.0	17013.0	22.0	2457.0
29540.0	16717.0	23.0	2609.0
29551.0	16343.0	22.0	2878.0
29192.0	16671.0	21.0	2677.0
29744.0	16949.0	22.0	2638.0
29937.0	16820.0	22.0	2363.0
30444.0	17245.0	21.0	2049.0
31449.0	17680.0	20.0	1767.0
31248.0	17149.0	21.0	1352.0
32201.0	17181.0	22.0	1338.0
33719.0	17757.0	19.0	1366.0
33544.0	17248.0	17.0	1200.0
32643.0	17000.0	17.0	1296.0
32244.0	17166.0	17.0	1675.0
31852.0	17070.0	18.0	1683.0
31326.0	16654.0	17.0	1918.0
31204.0	16595.0	17.0	2301.0
31826.0	17186.0	18.0	2543.0
31627.0	16997.0	51.0	2427.0
31051.0	16869.0	50.0	2333.0
31288.0	17449.0	50.0	2557.0
31334.0	17124.0	49.0	2544.0
38029.0	19619.0	49.0	2159.0
45699.0	22756.0	23.0	2327.0
45150.0	22968.0	22.0	2057.0
45835.0	23586.0	24.0	2610.0
44984.0	23079.0	22.0	2454.0
44091.0	22653.0	22.0	2918.0
38902.0	18708.0	24.0	3118.0
36409.0	18837.0	25.0	3153.0
36579.0	18093.0	27.0	3192.0
36135.0	17851.0	28.0	2907.0
36488.0	18581.0	29.0	2674.0
36219.0	18960.0	31.0	2412.0
34567.0	18339.0	33.0	2609.0
32538.0	18348.0	33.0	2828.0
33001.0	19288.0	33.0	2861.0
33286.0	19736.0	32.0	2643.0
32732.0	18626.0	32.0	2637.0
32145.0	18610.0	32.0	2479.0
31880.0	19573.0	29.0	2235.0
31856.0	19014.0	29.0	2207.0
31172.0	18237.0	30.0	2185.0
32010.0	18112.0	28.0	2391.0
31951.0	18870.0	28.0	2310.0
32130.0	18362.0	26.0	2226.0
32877.0	17759.0	25.0	2412.0
33082.0	18151.0	26.0	2663.0
33599.0	18717.0	29.0	2690.0
32149.0	17710.0	29.0	2451.0
31890.0	17672.0	27.0	2483.0
32244.0	18328.0	26.0	2522.0
31717.0	18350.0	24.0	2135.0
31012.0	17950.0	25.0	1685.0
30500.0	18216.0	27.0	1926.0
31925.0	19773.0	27.0	2632.0
32178.0	19252.0	29.0	2729.0
32072.0	18834.0	29.0	2892.0
39753.0	23509.0	27.0	3054.0
42439.0	23753.0	27.0	3024.0
42501.0	22766.0	26.0	2731.0
40679.0	22049.0	26.0	1999.0
40856.0	22595.0	25.0	2237.0
40893.0	22225.0	26.0	2292.0
36606.0	17694.0	26.0	2633.0
34921.0	17881.0	27.0	2637.0
35285.0	18706.0	28.0	2643.0
35949.0	17940.0	27.0	2682.0
35842.0	18068.0	26.0	2379.0
35945.0	18803.0	25.0	2286.0
31205.0	18356.0	26.0	2017.0
30820.0	18043.0	29.0	2284.0
30766.0	18188.0	27.0	2277.0
30860.0	19239.0	29.0	2427.0
31727.0	18784.0	31.0	2449.0
31857.0	18611.0	32.0	2326.0
33178.0	19620.0	31.0	2329.0
33128.0	19627.0	29.0	2436.0
33290.0	18578.0	28.0	2978.0
33317.0	18534.0	29.0	3363.0
32814.0	19600.0	31.0	3661.0
32823.0	19928.0	32.0	3911.0
33605.0	20877.0	30.0	3985.0
33518.0	21849.0	31.0	3756.0
33321.0	22629.0	35.0	3433.0
33139.0	21588.0	33.0	3096.0
32585.0	20943.0	30.0	2737.0
32802.0	20817.0	29.0	2840.0
32653.0	18953.0	33.0	2738.0
33367.0	18420.0	31.0	3074.0
33673.0	19042.0	26.0	3153.0
34383.0	19656.0	24.0	3313.0
35966.0	19449.0	25.0	3908.0
36445.0	19774.0	24.0	3874.0
45496.0	25078.0	21.0	4002.0
48471.0	25254.0	21.0	3736.0
48319.0	24702.0	23.0	3768.0
48627.0	24726.0	22.0	3795.0
48138.0	24836.0	23.0	3713.0
48457.0	24192.0	24.0	3798.0
43021.0	19471.0	25.0	4112.0
40605.0	19001.0	27.0	4412.0
40948.0	18509.0	25.0	4560.0
40721.0	18780.0	26.0	4545.0
40705.0	18596.0	29.0	4641.0
40357.0	18570.0	32.0	4629.0
35163.0	18404.0	32.0	4146.0
33985.0	18318.0	29.0	3935.0
33689.0	18673.0	29.0	3553.0
33294.0	18483.0	28.0	3324.0
32583.0	18256.0	27.0	2990.0
31986.0	18676.0	23.0	2687.0
32373.0	18528.0	29.0	2656.0
31936.0	18080.0	31.0	2677.0
32142.0	18251.0	31.0	2617.0
31496.0	18254.0	30.0	2530.0
31349.0	18234.0	28.0	2254.0
31285.0	17917.0	31.0	2076.0
31771.0	18196.0	24.0	1935.0
31803.0	18619.0	43.0	1655.0
31186.0	17845.0	44.0	1605.0
32348.0	18197.0	46.0	1539.0
32390.0	18754.0	49.0	1534.0
31796.0	17904.0	48.0	1599.0
31874.0	17788.0	50.0	1589.0
31542.0	18195.0	32.0	1548.0
31331.0	18448.0	33.0	1572.0
30512.0	17864.0	31.0	1623.0
30523.0	17820.0	29.0	1666.0
30545.0	18560.0	27.0	1680.0
38243.0	22389.0	24.0	1703.0
41630.0	22461.0	22.0	1734.0
41531.0	22768.0	22.0	1740.0
41604.0	22263.0	24.0	1720.0
41962.0	22336.0	25.0	1773.0
42257.0	22564.0	24.0	1810.0
37236.0	18316.0	26.0	1834.0
35198.0	17617.0	28.0	1851.0
35488.0	17611.0	27.0	1950.0
35325.0	18451.0	23.0	1983.0
35699.0	17351.0	22.0	2016.0
35842.0	17357.0	24.0	1908.0
31685.0	17775.0	28.0	1912.0
30394.0	17745.0	29.0	1883.0
30425.0	17365.0	30.0	1785.0
30667.0	17499.0	32.0	1863.0
30617.0	18100.0	33.0	2361.0
31608.0	17647.0	33.0	3560.0
33632.0	17697.0	31.0	4326.0
35011.0	18536.0	28.0	4947.0
35724.0	18283.0	29.0	5129.0
35777.0	18200.0	29.0	5219.0
35909.0	18684.0	29.0	4951.0
36116.0	18681.0	35.0	4845.0
36487.0	18242.0	36.0	4301.0
35555.0	17784.0	39.0	3726.0
36270.0	18374.0	38.0	4239.0
37976.0	17508.0	36.0	5578.0
41297.0	17653.0	36.0	7982.0
42148.0	18132.0	30.0	8572.0
43020.0	17729.0	28.0	9030.0
44412.0	17919.0	26.0	9770.0
45222.0	18358.0	23.0	10034.0
45000.0	18305.0	22.0	9616.0
41370.0	18088.0	23.0	7304.0
39344.0	17950.0	22.0	6106.0
46329.0	22782.0	23.0	5961.0
43604.0	23300.0	30.0	3392.0
43551.0	22543.0	24.0	3397.0
43323.0	23110.0	26.0	2922.0
42980.0	22788.0	26.0	2690.0
43178.0	22880.0	26.0	2418.0
39086.0	18431.0	27.0	2614.0
36965.0	18034.0	27.0	2797.0
36935.0	17501.0	27.0	2914.0
37162.0	17427.0	26.0	3487.0
36866.0	18212.0	24.0	3317.0
36553.0	17399.0	24.0	3167.0
32027.0	17508.0	23.0	2942.0
31697.0	18163.0	21.0	3451.0
31157.0	18080.0	23.0	3137.0
31152.0	17608.0	25.0	2604.0
31269.0	17630.0	28.0	2616.0
31220.0	18656.0	28.0	2519.0
31196.0	17589.0	29.0	2526.0
31566.0	17854.0	29.0	1865.0
31755.0	18454.0	25.0	1816.0
31067.0	18178.0	25.0	1922.0
31708.0	18077.0	20.0	2242.0
31385.0	17903.0	20.0	2268.0
32474.0	18296.0	23.0	2457.0
31591.0	17332.0	22.0	2838.0
31436.0	17328.0	24.0	2791.0
32115.0	18206.0	23.0	3143.0
30968.0	17115.0	25.0	2677.0
31385.0	17195.0	26.0	2674.0
31703.0	17710.0	24.0	2618.0
32001.0	17842.0	24.0	2634.0
32015.0	17686.0	24.0	2636.0
31119.0	17432.0	24.0	2268.0
31715.0	18538.0	22.0	2461.0
32082.0	17455.0	19.0	3014.0
39011.0	21066.0	18.0	3057.0
42439.0	22192.0	18.0	2702.0
42694.0	21334.0	19.0	2732.0
42928.0	21499.0	21.0	2594.0
42635.0	21397.0	20.0	2709.0
41819.0	21883.0	19.0	2130.0
37205.0	17898.0	20.0	1906.0
34066.0	17191.0	19.0	1814.0
33792.0	18128.0	16.0	1802.0
33887.0	17197.0	14.0	1799.0
34301.0	17311.0	14.0	1488.0
34328.0	17822.0	15.0	1462.0
29925.0	17443.0	15.0	1475.0
29050.0	17487.0	15.0	1492.0
29578.0	17435.0	14.0	1468.0
29702.0	17804.0	19.0	1503.0
29242.0	17410.0	19.0	1558.0
29400.0	17640.0	21.0	1592.0
29904.0	18468.0	23.0	1590.0
29765.0	17391.0	24.0	1554.0
29467.0	17496.0	25.0	1561.0
28842.0	17857.0	22.0	1532.0
28784.0	17714.0	29.0	1516.0
28733.0	16931.0	29.0	1598.0
30961.0	16991.0	29.0	1663.0
31477.0	18044.0	30.0	1666.0
31218.0	16905.0	30.0	1620.0
31211.0	16960.0	30.0	1592.0
31126.0	17300.0	28.0	1581.0
30876.0	17226.0	27.0	1485.0
29405.0	16386.0	27.0	1435.0
29312.0	16342.0	26.0	1470.0
29685.0	18032.0	24.0	1541.0
29760.0	16986.0	23.0	1550.0
30242.0	17065.0	25.0	1572.0
30326.0	17507.0	25.0	1584.0
39072.0	21204.0	22.0	2087.0
42605.0	21161.0	23.0	2707.0
42301.0	20371.0	24.0	2878.0
43211.0	21360.0	24.0	3271.0
43116.0	20370.0	23.0	3653.0
44157.0	20541.0	24.0	4381.0
38602.0	17452.0	25.0	4177.0
35985.0	16995.0	29.0	3622.0
36795.0	16731.0	27.0	4254.0
36145.0	16726.0	25.0	3889.0
36143.0	17734.0	24.0	3886.0
35478.0	16750.0	22.0	3329.0
31532.0	16661.0	22.0	3540.0
30473.0	17091.0	17.0	3724.0
30236.0	17120.0	15.0	3407.0
30552.0	16656.0	17.0	3603.0
30618.0	16601.0	19.0	3542.0
30695.0	17539.0	21.0	3635.0
31558.0	16803.0	24.0	3748.0
31715.0	16776.0	26.0	3799.0
31440.0	17250.0	27.0	3291.0
31269.0	17339.0	28.0	3354.0
30449.0	16705.0	35.0	3098.0
30720.0	16814.0	34.0	3418.0
31254.0	17633.0	30.0	3244.0
30958.0	16698.0	31.0	3058.0
30633.0	16562.0	31.0	3116.0
30601.0	17007.0	33.0	3033.0
30852.0	17063.0	26.0	3218.0
30116.0	16284.0	25.0	3066.0
29977.0	16378.0	31.0	2780.0
30028.0	17290.0	32.0	2959.0
30338.0	17140.0	33.0	3206.0
30712.0	17021.0	34.0	3509.0
30714.0	17386.0	32.0	3510.0
31258.0	17647.0	33.0	3399.0
38147.0	20277.0	25.0	3362.0
41224.0	20676.0	22.0	3045.0
40562.0	20741.0	24.0	2871.0
40877.0	20555.0	24.0	2855.0
41068.0	20292.0	26.0	2807.0
41748.0	20855.0	22.0	3150.0
37668.0	18287.0	23.0	3149.0
34928.0	16874.0	23.0	3174.0
34972.0	17010.0	22.0	2937.0
33993.0	17082.0	20.0	2806.0
34454.0	17393.0	18.0	2997.0
33292.0	16621.0	18.0	2431.0
28589.0	16455.0	18.0	2475.0
27884.0	17595.0	17.0	2409.0
27998.0	17195.0	17.0	2346.0
28265.0	17216.0	18.0	1825.0
28989.0	17470.0	19.0	2641.0
29830.0	18269.0	20.0	3150.0
31259.0	17713.0	20.0	3681.0
31422.0	17557.0	20.0	3674.0
31865.0	17978.0	22.0	3741.0
30893.0	17969.0	23.0	3768.0
29217.0	16895.0	22.0	2389.0
28637.0	16682.0	23.0	1603.0
28369.0	17164.0	22.0	696.0
28270.0	16775.0	23.0	574.0
27656.0	16227.0	21.0	540.0
28267.0	16485.0	19.0	667.0
28092.0	17235.0	19.0	862.0
28372.0	16613.0	19.0	1584.0
29969.0	16641.0	21.0	2640.0
30146.0	16981.0	20.0	3192.0
30284.0	18078.0	20.0	3330.0
30698.0	17093.0	21.0	3528.0
31919.0	17464.0	22.0	3821.0
32283.0	18109.0	21.0	4087.0
39253.0	21068.0	21.0	3896.0
48911.0	21827.0	22.0	2740.0
49664.0	22032.0	22.0	2736.0
49622.0	22114.0	22.0	2517.0
49817.0	21749.0	21.0	2472.0
50334.0	22338.0	19.0	2431.0
45461.0	17636.0	20.0	2479.0
42434.0	17332.0	20.0	2526.0
41604.0	17234.0	20.0	2475.0
41479.0	16733.0	20.0	2485.0
41391.0	17285.0	22.0	2498.0
41063.0	16971.0	23.0	2495.0
37138.0	16809.0	22.0	2339.0
37092.0	17416.0	25.0	2263.0
38720.0	17077.0	25.0	2227.0
40229.0	17883.0	28.0	2249.0
40412.0	17895.0	27.0	2359.0
40346.0	18083.0	27.0	2411.0
41148.0	18678.0	30.0	2535.0
40818.0	18312.0	26.0	3033.0
39312.0	18748.0	27.0	3166.0
37385.0	18022.0	24.0	3364.0
37571.0	17946.0	22.0	3703.0
37870.0	18010.0	22.0	3706.0
37998.0	17246.0	19.0	3688.0
37211.0	17579.0	21.0	3267.0
37471.0	17049.0	25.0	3466.0
38157.0	17478.0	25.0	3446.0
38892.0	17441.0	26.0	3310.0
39346.0	17255.0	27.0	3577.0
40444.0	17916.0	28.0	3577.0
40301.0	17425.0	27.0	3756.0
40091.0	18144.0	28.0	3342.0
40056.0	18090.0	44.0	3235.0
38688.0	17798.0	55.0	2870.0
38352.0	18001.0	60.0	2638.0
43644.0	21734.0	63.0	2873.0
50822.0	22630.0	63.0	2564.0
51167.0	22240.0	60.0	2687.0
51179.0	22008.0	51.0	2955.0
52132.0	22345.0	42.0	3429.0
52477.0	22121.0	45.0	3589.0
48942.0	18153.0	50.0	3381.0
43235.0	17442.0	59.0	3722.0
43003.0	17264.0	63.0	3744.0
42461.0	17578.0	58.0	3323.0
43200.0	17122.0	56.0	2771.0
43346.0	17652.0	47.0	2389.0
39399.0	17302.0	39.0	2274.0
38482.0	17575.0	37.0	1926.0
38631.0	17840.0	45.0	1784.0
39235.0	17528.0	53.0	1847.0
37856.0	18065.0	60.0	1978.0
37128.0	17266.0	66.0	2421.0
38084.0	17959.0	69.0	2392.0
37304.0	17506.0	72.0	2388.0
38274.0	17931.0	63.0	2401.0
37627.0	18119.0	64.0	2243.0
38271.0	17778.0	58.0	2555.0
39492.0	18574.0	52.0	2901.0
40035.0	17850.0	49.0	3046.0
41041.0	18281.0	40.0	3608.0
39472.0	17276.0	35.0	3667.0
39813.0	17601.0	27.0	3774.0
39110.0	17521.0	24.0	3349.0
37654.0	17277.0	23.0	2637.0
37468.0	17152.0	24.0	2574.0
38589.0	17119.0	24.0	2302.0
41498.0	18327.0	22.0	2820.0
42065.0	17852.0	23.0	3339.0
42053.0	17817.0	22.0	3411.0
42282.0	17573.0	25.0	3424.0
49881.0	22786.0	23.0	3330.0
51608.0	22486.0	28.0	3092.0
49207.0	21561.0	31.0	2541.0
48261.0	21513.0	35.0	1899.0
48125.0	21810.0	36.0	1868.0
48727.0	21951.0	32.0	1890.0
44012.0	17237.0	32.0	2067.0
41488.0	17039.0	32.0	2051.0
41889.0	17702.0	30.0	2012.0
42518.0	17741.0	26.0	2207.0
42902.0	17757.0	26.0	2256.0
42750.0	17580.0	25.0	2297.0
39709.0	17506.0	24.0	2696.0
39305.0	17748.0	20.0	3194.0
40075.0	17544.0	23.0	3598.0
40011.0	17156.0	25.0	3471.0
39848.0	17308.0	29.0	3374.0
39296.0	16794.0	32.0	3238.0
39026.0	16904.0	33.0	2753.0
38583.0	16725.0	37.0	2244.0
37578.0	16449.0	36.0	2120.0
37092.0	16762.0	37.0	2280.0
37076.0	16588.0	33.0	2615.0
37166.0	17415.0	29.0	2569.0
37824.0	16815.0	27.0	2920.0
37856.0	17114.0	24.0	2933.0
37855.0	16800.0	27.0	2605.0
38427.0	17301.0	28.0	2577.0
37806.0	16950.0	27.0	2219.0
37637.0	16489.0	27.0	2357.0
37990.0	17127.0	27.0	2006.0
37899.0	16747.0	28.0	2272.0
37517.0	17538.0	26.0	2425.0
37362.0	16872.0	25.0	2635.0
38222.0	17387.0	26.0	2702.0
38444.0	17401.0	26.0	2765.0
45427.0	20961.0	26.0	2918.0
48111.0	21877.0	24.0	2769.0
47993.0	20816.0	23.0	2763.0
48033.0	21199.0	22.0	2849.0
47717.0	20579.0	23.0	3414.0
47699.0	20530.0	22.0	3617.0
43333.0	16826.0	22.0	4128.0
41457.0	15775.0	23.0	4489.0
41621.0	16269.0	24.0	4762.0
41987.0	16211.0	24.0	4695.0
44062.0	16219.0	25.0	4883.0
45572.0	16556.0	38.0	4932.0
41161.0	16031.0	40.0	4582.0
40608.0	16324.0	39.0	4917.0
40978.0	16287.0	43.0	5214.0
40582.0	16216.0	43.0	5488.0
38790.0	17302.0	43.0	5158.0
37461.0	16941.0	30.0	5849.0
37991.0	17651.0	27.0	5988.0
38421.0	18115.0	29.0	5507.0
38811.0	18907.0	26.0	6046.0
39380.0	20183.0	26.0	6664.0
38842.0	19163.0	26.0	6671.0
38390.0	19128.0	26.0	6059.0
38999.0	18795.0	27.0	6068.0
37926.0	18198.0	26.0	6187.0
37814.0	17574.0	27.0	5754.0
37685.0	16267.0	27.0	4894.0
37903.0	16450.0	27.0	4825.0
39165.0	16866.0	28.0	5598.0
39636.0	16790.0	26.0	5482.0
39604.0	17148.0	26.0	5507.0
39413.0	17971.0	23.0	5375.0
38670.0	17671.0	24.0	5318.0
38802.0	18033.0	26.0	5220.0
37425.0	17358.0	25.0	4532.0
45091.0	21984.0	23.0	4712.0
49016.0	22121.0	23.0	4795.0
48763.0	20854.0	20.0	4691.0
50187.0	21529.0	19.0	5161.0
50305.0	21086.0	17.0	5352.0
50515.0	21456.0	18.0	5111.0
45387.0	16995.0	20.0	5084.0
43866.0	16613.0	25.0	5066.0
44126.0	17080.0	26.0	5012.0
43883.0	16932.0	26.0	4782.0
43925.0	16978.0	26.0	4774.0
44511.0	17354.0	24.0	5041.0
40855.0	17301.0	24.0	4895.0
39524.0	17573.0	20.0	5233.0
39940.0	17747.0	24.0	5185.0
38625.0	17401.0	26.0	4987.0
38702.0	17714.0	27.0	4881.0
38116.0	17142.0	28.0	4687.0
38223.0	17202.0	29.0	4603.0
38076.0	17394.0	29.0	4273.0
37462.0	16984.0	26.0	4300.0
38368.0	17342.0	24.0	4263.0
38429.0	17168.0	25.0	4477.0
38479.0	17201.0	28.0	4434.0
39650.0	17383.0	27.0	4411.0
39069.0	16931.0	27.0	4172.0
38757.0	16768.0	27.0	4105.0
38612.0	16729.0	24.0	4177.0
38603.0	16617.0	22.0	3984.0
38355.0	16812.0	19.0	3987.0
37988.0	16539.0	21.0	4053.0
38188.0	16385.0	19.0	4066.0
38743.0	17616.0	22.0	4082.0
38548.0	17355.0	22.0	4058.0
38490.0	17389.0	20.0	4059.0
40105.0	17584.0	20.0	5227.0
50144.0	21625.0	22.0	7326.0
54468.0	22352.0	24.0	8397.0
55216.0	21361.0	25.0	9399.0
55098.0	21350.0	24.0	9633.0
56419.0	21591.0	25.0	10501.0
56096.0	21265.0	27.0	9976.0
48385.0	17422.0	28.0	8191.0
45993.0	17066.0	29.0	7353.0
45455.0	16794.0	28.0	7361.0
45993.0	17091.0	24.0	7168.0
44077.0	16841.0	24.0	6271.0
43836.0	16925.0	23.0	5772.0
40315.0	17463.0	21.0	5436.0
38583.0	17833.0	22.0	5245.0
37736.0	18267.0	27.0	4129.0
37166.0	18666.0	27.0	3977.0
37556.0	18883.0	25.0	3911.0
37445.0	19358.0	28.0	4016.0
38447.0	19140.0	30.0	4116.0
38004.0	18690.0	30.0	4098.0
38700.0	18935.0	27.0	4281.0
38851.0	18145.0	26.0	4409.0
40264.0	18524.0	30.0	5036.0
39616.0	18338.0	26.0	4776.0
40467.0	17847.0	28.0	4654.0
41110.0	18012.0	29.0	4641.0
41599.0	17907.0	28.0	4561.0
41887.0	17795.0	28.0	4948.0
41385.0	17539.0	26.0	4861.0
